N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
5,1,0.05,9,33,4430,2144,4.008266408393013,4.97,improved
5,1,0.05,9,35,6421,3129,4.020233010741869,7.62,improved
5,1,0.05,9,37,9167,4509,4.030790135895215,11.29,improved
5,1,0.05,9,39,12861,6378,4.04015497376472,17.64,improved
5,1,0.05,9,41,17812,8917,4.048527470079573,25.97,improved
5,1,0.05,9,43,24319,12278,4.056019585220491,37.9,improved
5,1,0.05,9,45,32837,16730,4.062772900745453,53.42,improved
5,1,0.025,7,25,287,199,1.935018529297023,0.2,improved
5,1,0.025,7,27,407,284,1.9463852818191647,0.28,improved
5,1,0.025,7,29,567,400,1.9561250754689135,0.38,improved
5,1,0.025,7,31,773,549,1.9645681036021203,0.47,improved
5,1,0.025,7,33,1040,745,1.9719280222215911,0.64,improved
5,1,0.025,7,35,1378,993,1.97841259906957,0.84,improved
5,1,0.025,7,37,1803,1308,1.9841636117197998,1.14,improved
5,1,0.025,7,39,2330,1699,1.989289527225214,1.43,improved
5,1,0.025,7,41,2980,2186,1.99388487323178,1.95,improved
5,1,0.025,7,43,3771,2779,1.998030394881259,2.39,improved
5,1,0.025,7,45,4732,3505,2.0017826198021065,3.21,improved
5,1,0.025,9,25,804,385,1.9328602050487038,0.97,improved
5,1,0.025,9,27,1276,608,1.943971629981615,1.52,improved
5,1,0.025,9,29,1982,949,1.953475756981109,2.27,improved
5,1,0.025,9,31,2990,1435,1.9617290974306678,3.34,improved
5,1,0.025,9,33,4430,2144,1.9688730684261624,5.25,improved
5,1,0.025,9,35,6421,3129,1.9751710057293654,8.04,improved
5,1,0.025,9,37,9167,4509,1.9807442670860664,11.81,improved
5,1,0.025,9,39,12861,6378,1.985707497045983,18.89,improved
5,1,0.025,9,41,17812,8917,1.9901697793383202,28.8,improved
5,1,0.025,9,43,24319,12278,1.9941654260852368,40.45,improved
5,1,0.025,9,45,32837,16730,1.997782005623416,57.82,improved
5,1,0.0125,7,25,287,199,0.9568414971018238,0.2,improved
5,1,0.0125,7,27,407,284,0.9626235831401179,0.28,improved
5,1,0.0125,7,29,567,400,0.9675887625227604,0.38,improved
5,1,0.0125,7,31,773,549,0.9719014825305554,0.47,improved
5,1,0.0125,7,33,1040,745,0.9756688752994307,0.64,improved
5,1,0.0125,7,35,1378,993,0.978994517266512,0.84,improved
5,1,0.0125,7,37,1803,1308,0.9819493596380929,1.18,improved
5,1,0.0125,7,39,2330,1699,0.9845880865310487,1.45,improved
5,1,0.0125,7,41,2980,2186,0.9869581110995085,1.96,improved
5,1,0.0125,7,43,3771,2779,0.9890999300051478,2.45,improved
5,1,0.0125,7,45,4732,3505,0.9910420857425204,3.24,improved
5,1,0.0125,9,25,804,385,0.9557023050741043,0.96,improved
5,1,0.0125,9,27,1276,608,0.9613478119544353,1.46,improved
5,1,0.0125,9,29,1982,949,0.9661870314642345,2.38,improved
5,1,0.0125,9,31,2990,1435,0.9704026400124725,3.46,improved
5,1,0.0125,9,33,4430,2144,0.974052704399615,5.43,improved
5,1,0.0125,9,35,6421,3129,0.9772786853973977,8.81,improved
5,1,0.0125,9,37,9167,4509,0.980137508151979,13.05,improved
5,1,0.0125,9,39,12861,6378,0.982689255249121,20.37,improved
5,1,0.0125,9,41,17812,8917,0.9849948528613772,31.54,improved
5,1,0.0125,9,43,24319,12278,0.9870551850362098,45.34,improved
5,1,0.0125,9,45,32837,16730,0.9889254429529416,64.88,improved
6,1,0.1,8,26,306,214,12.851155800674704,1.18,improved
6,1,0.1,8,28,440,310,12.936102468322138,1.59,improved
6,1,0.1,8,30,623,444,13.009084808833284,2.1,improved
6,1,0.1,8,32,863,619,13.072415825069111,2.81,improved
6,1,0.1,8,34,1180,854,13.12776816159735,3.69,improved
6,1,0.1,8,36,1587,1157,13.176545890980698,4.67,improved
6,1,0.1,8,38,2111,1550,13.21982629896637,6.04,improved
6,1,0.1,8,40,2772,2047,13.258444242168157,7.76,improved
6,1,0.1,8,42,3605,2679,13.293085925883307,10.06,improved
6,1,0.1,8,44,4637,3463,13.324320607713387,12.97,improved
6,1,0.05,8,26,306,214,6.299230532952331,1.25,improved
6,1,0.05,8,28,440,310,6.344901109865994,1.58,improved
6,1,0.05,8,30,623,444,6.384401543670736,2.08,improved
6,1,0.05,8,32,863,619,6.4188910811539195,2.85,improved
6,1,0.05,8,34,1180,854,6.449216529880361,3.76,improved
6,1,0.05,8,36,1587,1157,6.476089769768404,4.71,improved
6,1,0.05,8,38,2111,1550,6.50005960410914,6.16,improved
6,1,0.05,8,40,2772,2047,6.521555160618263,7.89,improved
6,1,0.05,8,42,3605,2679,6.5409311584925005,10.14,improved
6,1,0.05,8,44,4637,3463,6.558482894643049,13.04,improved
6,1,0.025,8,26,306,214,3.098096429408386,1.24,improved
6,1,0.025,8,28,440,310,3.121615337015064,1.59,improved
6,1,0.025,8,30,623,444,3.14202756794408,2.1,improved
6,1,0.025,8,32,863,619,3.1599081364253667,2.83,improved
6,1,0.025,8,34,1180,854,3.17567943817641,3.73,improved
6,1,0.025,8,36,1587,1157,3.1896965765884038,4.62,improved
6,1,0.025,8,38,2111,1550,3.202233989342364,6.02,improved
6,1,0.025,8,40,2772,2047,3.2135074445185445,7.66,improved
6,1,0.025,8,42,3605,2679,3.223695670419232,10.06,improved
6,1,0.025,8,44,4637,3463,3.2329476863802022,13.02,improved
6,1,0.0125,8,26,306,214,1.5337335148301672,1.19,improved
6,1,0.0125,8,28,440,310,1.5456482315979088,1.59,improved
6,1,0.0125,8,30,623,444,1.5560076515364207,2.1,improved
6,1,0.0125,8,32,863,619,1.5650974381151026,2.83,improved
6,1,0.0125,8,34,1180,854,1.5731280570703228,3.81,improved
6,1,0.0125,8,36,1587,1157,1.5802764089134502,4.66,improved
6,1,0.0125,8,38,2111,1550,1.5866793840292035,6.14,improved
6,1,0.0125,8,40,2772,2047,1.5924449390574213,7.88,improved
6,1,0.0125,8,42,3605,2679,1.5976625684468875,10.07,improved
6,1,0.0125,8,44,4637,3463,1.602406948533074,13.14,improved
