# M^2 of the ground state on an (m/g, K) grid, for all five Table I channels.
#
# Written for the weak-coupling analysis in docs/weak-coupling-limit.md, which
# needs a finer m/g grid than Table I's and a longer reach in m/g than the
# (m/g)^2 limit form survives.  Two things it supports that Table I's own
# couplings cannot:
#
#   * the chiral end (m/g = 0.025-0.2), where the joint (m/g, K) fit is scored
#     and where it puts the per-coupling Eq. (27) values 1-2 sigma high;
#   * the heavy end (m/g up to 24, mes N=2 and bar N=3 only), which is what
#     confirms the free-quark limit R = M^2/(m^2+g^2/pi) -> n_q^2 that the
#     rational limit form imposes.  Measured R/n_q^2 at 2K=68: 1.0060 (mes N=2)
#     and 1.0096 (bar N=3) at m/g = 24.
#
# Units: M^2 in m^2 + g^2/pi, the same convention as refs/table1.csv.
# LPN is the Table I truncation, figures.sweep_lpn(N, B).
# Grid: 2K = 25..69 at the parity each channel requires, so K_code steps by 2.
#
# Superset of data/joint_fit_msq.csv, which is kept because tools/joint_fit.py
# takes it by name.  The 120 overlapping bar N=3 cells agree to 1.6e-14
# relative -- 74 of them bit-identically, the rest differing in the last digit
# or two, since a sparse Lanczos solve is not bit-reproducible across runs.
# That is ten orders of magnitude below the 1e-4 reproducibility floor of the
# original algorithm (docs/basis-dependence.md).
#
# Regenerate a superset (this is a reduction of large_k_sweep's nine columns):
#   python tools/large_k_sweep.py --N <N> --B <B> --K-lo 25 --K-hi 69 \
#       --mg 0.025 0.05 0.075 0.1 0.15 0.2 0.3 0.4 0.6 0.8 1.2 1.6 \
#       --lpn <sweep_lpn(N,B)> --nev 12
# --nev 12 is verified to give the identical ground state to a full solve
# (0.3012878408 at mes N=2, 2K=68, m/g=0.1).
#
# Channels: mes N=2, mes N=3, bar N=3, mes N=4, bar N=4
# Couplings: 0.025, 0.05, 0.075, 0.1, 0.15, 0.2, 0.3, 0.4, 0.6, 0.8, 1.2, 1.6, 3.0, 6.0, 12.0, 24.0
# 1446 rows.
quantity,N,B,mg,LPN,K_code,msq
mes,4,0,0.4,4,58,2.94869940047402
mes,4,0,0.4,4,60,2.9574009260743925
mes,4,0,0.4,4,62,2.965697980433405
mes,4,0,0.4,4,64,2.9736210867503243
mes,4,0,0.4,4,66,2.981197624842076
mes,4,0,0.4,4,68,2.9884522368009394
mes,4,0,0.3,4,26,1.8596001968871925
mes,4,0,0.3,4,28,1.8816876490585868
mes,4,0,0.3,4,30,1.901888516079607
mes,4,0,0.3,4,32,1.9204699512659753
mes,4,0,0.3,4,34,1.9376478331349019
mes,4,0,0.3,4,36,1.9535989136198812
mes,4,0,0.3,4,38,1.9684695979047202
mes,4,0,0.3,4,40,1.9823824122584504
mes,4,0,0.3,4,42,1.9954408502125267
mes,4,0,0.3,4,44,2.007733059158815
mes,4,0,0.3,4,46,2.0193346833414707
mes,4,0,0.3,4,48,2.030311083491595
mes,4,0,0.3,4,50,2.040719089312516
mes,4,0,0.3,4,52,2.050608397360439
mes,4,0,0.3,4,54,2.060022696571312
mes,4,0,0.3,4,56,2.0690005823474364
mes,4,0,0.3,4,58,2.077576304855776
mes,4,0,0.3,4,60,2.085780386134969
mes,4,0,0.3,4,62,2.093640132507636
mes,4,0,0.3,4,64,2.1011800627757866
mes,4,0,0.3,4,66,2.108422268175837
mes,4,0,0.3,4,68,2.1153867166547826
mes,4,0,0.2,4,26,0.9763691467321314
mes,4,0,0.2,4,28,0.9900297935941387
mes,4,0,0.2,4,30,1.0026300538163997
mes,4,0,0.2,4,32,1.0143133238705082
mes,4,0,0.2,4,34,1.0251962539430706
mes,4,0,0.2,4,36,1.0353749588561307
mes,4,0,0.2,4,38,1.0449295326228618
mes,4,0,0.2,4,40,1.053927392419939
mes,4,0,0.2,4,42,1.0624257972826252
mes,4,0,0.2,4,44,1.0704737737643217
mes,4,0,0.2,4,46,1.078113608106704
mes,4,0,0.2,4,48,1.0853820166327512
mes,4,0,0.2,4,50,1.0923110739353825
mes,4,0,0.2,4,52,1.0989289564339362
mes,4,0,0.2,4,54,1.1052605435424303
mes,4,0,0.2,4,56,1.1113279078599796
mes,4,0,0.2,4,58,1.1171507180094713
mes,4,0,0.2,4,60,1.1227465721000935
mes,4,0,0.2,4,62,1.128131275623902
mes,4,0,0.2,4,64,1.1333190745020778
mes,4,0,0.2,4,66,1.1383228516641561
mes,4,0,0.2,4,68,1.143154293776197
mes,4,0,0.15,4,26,0.5857226095686694
mes,4,0,0.15,4,28,0.5944540633425146
mes,4,0,0.15,4,30,0.6025363490158717
mes,4,0,0.15,4,32,0.6100555950205786
mes,4,0,0.15,4,34,0.6170820451115151
mes,4,0,0.15,4,36,0.6236737196189415
mes,4,0,0.15,4,38,0.6298790819262141
mes,4,0,0.15,4,40,0.6357390173385425
mes,4,0,0.15,4,42,0.6412883263655573
mes,4,0,0.15,4,44,0.6465568684908961
mes,4,0,0.15,4,46,0.651570450043185
mes,4,0,0.15,4,48,0.6563515218103794
mes,4,0,0.15,4,50,0.6609197332231277
mes,4,0,0.15,4,52,0.6652923770302088
mes,4,0,0.15,4,54,0.6694847493967733
mes,4,0,0.15,4,56,0.6735104439839124
mes,4,0,0.15,4,58,0.6773815939896359
mes,4,0,0.15,4,60,0.681109072802907
mes,4,0,0.15,4,62,0.6847026614615415
mes,4,0,0.15,4,64,0.6881711892810914
mes,4,0,0.15,4,66,0.6915226526401107
mes,4,0,0.15,4,68,0.694764315862208
mes,4,0,0.1,4,26,0.27324271579825965
mes,4,0,0.1,4,28,0.2775216889557294
mes,4,0,0.1,4,30,0.2814941975825083
mes,4,0,0.1,4,32,0.28520028747655
mes,4,0,0.1,4,34,0.28867267964083126
mes,4,0,0.1,4,36,0.29193845011084846
mes,4,0,0.1,4,38,0.2950202548474489
mes,4,0,0.1,4,40,0.2979372398610459
mes,4,0,0.1,4,42,0.30070572882948965
mes,4,0,0.1,4,44,0.30333975040079086
mes,4,0,0.1,4,46,0.30585144800450936
mes,4,0,0.1,4,48,0.3082514022227903
mes,4,0,0.1,4,50,0.310548887177108
mes,4,0,0.1,4,52,0.312752076486349
mes,4,0,0.1,4,54,0.3148682102399614
mes,4,0,0.1,4,56,0.31690373150865353
mes,4,0,0.1,4,58,0.318864398823301
mes,4,0,0.1,4,60,0.32075537952033883
mes,4,0,0.1,4,62,0.3225813277266639
mes,4,0,0.1,4,64,0.32434644991876194
mes,4,0,0.1,4,66,0.3260545603556281
mes,4,0,0.1,4,68,0.32770912820379977
mes,4,0,0.075,4,26,0.1564157816548245
mes,4,0,0.075,4,28,0.15891089544285814
mes,4,0,0.075,4,30,0.16123002496748315
mes,4,0,0.075,4,32,0.16339603807134745
mes,4,0,0.075,4,34,0.16542763134213873
mes,4,0,0.075,4,36,0.1673402852348886
mes,4,0,0.075,4,38,0.16914696077525246
mes,4,0,0.075,4,40,0.17085861741147357
mes,4,0,0.075,4,42,0.17248460440267213
mes,4,0,0.075,4,44,0.17403296106566343
mes,4,0,0.075,4,46,0.17551065020452503
mes,4,0,0.075,4,48,0.17692374180090295
mes,4,0,0.075,4,50,0.17827755915679572
mes,4,0,0.075,4,52,0.17957679633477075
mes,4,0,0.075,4,54,0.18082561340199207
mes,4,0,0.075,4,56,0.1820277143251204
mes,4,0,0.075,4,58,0.18318641117504372
mes,4,0,0.075,4,60,0.18430467742722284
mes,4,0,0.075,4,62,0.18538519250813443
mes,4,0,0.075,4,64,0.18643037925508243
mes,4,0,0.075,4,66,0.18744243560170845
mes,4,0,0.075,4,68,0.18842336152270708
mes,4,0,0.05,4,26,0.07040774228761196
mes,4,0,0.05,4,28,0.07154638059531952
mes,4,0,0.05,4,30,0.07260566851490895
mes,4,0,0.05,4,32,0.07359587625410303
mes,4,0,0.05,4,34,0.0745254041250428
mes,4,0,0.05,4,36,0.07540121027122769
mes,4,0,0.05,4,38,0.0762291227406297
mes,4,0,0.05,4,40,0.07701407149929917
mes,4,0,0.05,4,42,0.07776026382727493
mes,4,0,0.05,4,44,0.07847131890079242
mes,4,0,0.05,4,46,0.07915037244931969
mes,4,0,0.05,4,48,0.07980015913166211
mes,4,0,0.05,4,50,0.08042307808835646
mes,4,0,0.05,4,52,0.08102124563312454
mes,4,0,0.05,4,54,0.08159653799278602
mes,4,0,0.05,4,56,0.08215062627347684
mes,4,0,0.05,4,58,0.08268500528494417
mes,4,0,0.05,4,60,0.08320101747668501
mes,4,0,0.05,4,62,0.08369987294661668
mes,4,0,0.05,4,64,0.08418266627078576
mes,4,0,0.05,4,66,0.08465039074140089
mes,4,0,0.05,4,68,0.08510395047832872
mes,4,0,0.025,4,26,0.017738250978325387
mes,4,0,0.025,4,28,0.018027556326361827
mes,4,0,0.025,4,30,0.018296855924293455
mes,4,0,0.025,4,32,0.01854873310231218
mes,4,0,0.025,4,34,0.018785301335850185
mes,4,0,0.025,4,36,0.019008311660584927
mes,4,0,0.025,4,38,0.019219231053522568
mes,4,0,0.025,4,40,0.019419300713184026
mes,4,0,0.025,4,42,0.019609580124178915
mes,4,0,0.025,4,44,0.019790980871897842
mes,4,0,0.025,4,46,0.019964292942648548
mes,4,0,0.025,4,48,0.020130205426386792
mes,4,0,0.025,4,50,0.020289322993806196
mes,4,0,0.025,4,52,0.020442179142805553
mes,4,0,0.025,4,54,0.020589246944373016
mes,4,0,0.025,4,56,0.020730947834376925
mes,4,0,0.025,4,58,0.020867658863037403
mes,4,0,0.025,4,60,0.02099971871538046
mes,4,0,0.025,4,62,0.02112743274401723
mes,4,0,0.025,4,64,0.02125107720357102
mes,4,0,0.025,4,66,0.02137090283318946
mes,4,0,0.025,4,68,0.021487137904042344
bar,4,1,1.6,6,26,19.626952686763843
bar,4,1,1.6,6,28,19.685708664365674
bar,4,1,1.6,6,30,19.736652258787405
bar,4,1,1.6,6,32,19.781277022037642
bar,4,1,1.6,6,34,19.82071016785964
bar,4,1,1.6,6,36,19.855821095807695
bar,4,1,1.6,6,38,19.887292501864202
bar,4,1,1.6,6,40,19.915668710228832
bar,4,1,1.6,6,42,19.94138948736389
bar,4,1,1.6,6,44,19.964814269871088
bar,4,1,1.6,6,46,19.986239878123534
bar,4,1,1.6,6,48,20.005913695410577
bar,4,1,1.6,6,50,20.02404362494997
bar,4,1,1.6,6,52,20.04080571577924
bar,4,1,1.6,6,54,20.05635007513949
bar,4,1,1.6,6,56,20.070805503321832
bar,4,1,1.6,6,58,20.084283163760713
bar,4,1,1.6,6,60,20.096879516057534
bar,4,1,1.6,6,62,20.108678679884733
bar,4,1,1.6,6,64,20.119754355143513
bar,4,1,1.6,6,66,20.130171393005988
bar,4,1,1.6,6,68,20.13998709000073
bar,4,1,1.2,6,26,19.90479301411011
bar,4,1,1.2,6,28,19.98280856323013
bar,4,1,1.2,6,30,20.051114355357985
bar,4,1,1.2,6,32,20.11143037054089
bar,4,1,1.2,6,34,20.16509232804924
bar,4,1,1.2,6,36,20.213153053187778
bar,4,1,1.2,6,38,20.256453562359052
bar,4,1,1.2,6,40,20.295673813310735
bar,4,1,1.2,6,42,20.331369555867987
bar,4,1,1.2,6,44,20.36399951327015
bar,4,1,1.2,6,46,20.39394572320249
bar,4,1,1.2,6,48,20.421528963396106
bar,4,1,1.2,6,50,20.4470205932029
bar,4,1,1.2,6,52,20.47065174645847
bar,4,1,1.2,6,54,20.4926205422924
bar,4,1,1.2,6,56,20.51309779553418
bar,4,1,1.2,6,58,20.5322315790913
bar,4,1,1.2,6,60,20.550150899154072
bar,4,1,1.2,6,62,20.566968678433327
bar,4,1,1.2,6,64,20.582784195021276
bar,4,1,1.2,6,66,20.597685089518027
bar,4,1,1.2,6,68,20.611749027174813
bar,4,1,0.8,6,26,18.604755052737595
bar,4,1,0.8,6,28,18.741222403280016
bar,4,1,0.8,6,30,18.86153203328864
bar,4,1,0.8,6,32,18.96848016382046
bar,4,1,0.8,6,34,19.06424210966304
bar,4,1,0.8,6,36,19.150537435090794
bar,4,1,0.8,6,38,19.228744650794034
bar,4,1,0.8,6,40,19.299982670327335
bar,4,1,0.8,6,42,19.36516981090925
bar,4,1,0.8,6,44,19.425067283774684
bar,4,1,0.8,6,46,19.480311757567872
bar,4,1,0.8,6,48,19.5314400863891
bar,4,1,0.8,6,50,19.578908329049543
bar,4,1,0.8,6,52,19.623106548347785
bar,4,1,0.8,6,54,19.664370449552305
bar,4,1,0.8,6,56,19.70299062272204
bar,4,1,0.8,6,58,19.739219948305568
bar,4,1,0.8,6,60,19.77327958040056
bar,4,1,0.8,6,62,19.805363818124285
bar,4,1,0.8,6,64,19.83564410013666
bar,4,1,0.8,6,66,19.864272302015937
bar,4,1,0.8,6,68,19.891383475132
bar,4,1,0.6,6,26,15.968712865862882
bar,4,1,0.6,6,28,16.143655488804004
bar,4,1,0.6,6,30,16.299880263967264
bar,4,1,0.6,6,32,16.440401842050147
bar,4,1,0.6,6,34,16.567603074149343
bar,4,1,0.6,6,36,16.683394908907598
bar,4,1,0.6,6,38,16.789329570555452
bar,4,1,0.6,6,40,16.88668231582436
bar,4,1,0.6,6,42,16.976511570016473
bar,4,1,0.6,6,44,17.059703880105467
bar,4,1,0.6,6,46,17.137008009741358
bar,4,1,0.6,6,48,17.209061140545113
bar,4,1,0.6,6,50,17.276409248802345
bar,4,1,0.6,6,52,17.339523125746148
bar,4,1,0.6,6,54,17.398811098997548
bar,4,1,0.6,6,56,17.45462922748167
bar,4,1,0.6,6,58,17.50728954100312
bar,4,1,0.6,6,60,17.557066751854595
bar,4,1,0.6,6,62,17.60420376169248
bar,4,1,0.6,6,64,17.64891621060827
bar,4,1,0.6,6,66,17.691396258786217
bar,4,1,0.6,6,68,17.73181574883329
bar,4,1,0.4,6,26,10.814824497306981
bar,4,1,0.4,6,28,10.982162271089962
bar,4,1,0.4,6,30,11.13434968634575
bar,4,1,0.4,6,32,11.273590031346528
bar,4,1,0.4,6,34,11.401657039178957
bar,4,1,0.4,6,36,11.519997720999687
bar,4,1,0.4,6,38,11.629806480816526
bar,4,1,0.4,6,40,11.73207956284237
bar,4,1,0.4,6,42,11.82765573636996
bar,4,1,0.4,6,44,11.917247163155132
bar,4,1,0.4,6,46,12.001463139486134
bar,4,1,0.4,6,48,12.080828585626296
bar,4,1,0.4,6,50,12.155798608008482
bar,4,1,0.4,6,52,12.226770087068367
bar,4,1,0.4,6,54,12.29409098570188
bar,4,1,0.4,6,56,12.358067891942564
bar,4,1,0.4,6,58,12.418972180022859
bar,4,1,0.4,6,60,12.477045080398739
bar,4,1,0.4,6,62,12.532501880808944
bar,4,1,0.4,6,64,12.585535429720801
bar,4,1,0.4,6,66,12.636319075563183
bar,4,1,0.4,6,68,12.685009146471952
bar,4,1,0.3,6,26,7.3446379429532485
bar,4,1,0.3,6,28,7.474483972184508
bar,4,1,0.3,6,30,7.593591612913097
bar,4,1,0.3,6,32,7.703453722071072
bar,4,1,0.3,6,34,7.805280062473938
bar,4,1,0.3,6,36,7.900063778567581
bar,4,1,0.3,6,38,7.9886295768492035
bar,4,1,0.3,6,40,8.071669309607156
bar,4,1,0.3,6,42,8.149768699237748
bar,4,1,0.3,6,44,8.223427712220234
bar,4,1,0.3,6,46,8.293076302985453
bar,4,1,0.3,6,48,8.359086729573605
bar,4,1,0.3,6,50,8.421783295295974
bar,4,1,0.3,6,52,8.481450133025024
bar,4,1,0.3,6,54,8.538337483587009
bar,4,1,0.3,6,56,8.59266680314627
bar,4,1,0.3,6,58,8.644634950975957
bar,4,1,0.3,6,60,8.694417648434312
bar,4,1,0.3,6,62,8.742172355469021
bar,4,1,0.3,6,64,8.788040677925762
bar,4,1,0.3,6,66,8.832150394131757
bar,4,1,0.3,6,68,8.874617170422335
bar,4,1,0.2,6,26,3.8096722196701327
bar,4,1,0.2,6,28,3.8841887013390997
bar,4,1,0.2,6,30,3.953027048984783
bar,4,1,0.2,6,32,4.016949924231584
bar,4,1,0.2,6,34,4.076578131186641
bar,4,1,0.2,6,36,4.132423504006416
bar,4,1,0.2,6,38,4.184912828084171
bar,4,1,0.2,6,40,4.234405566962425
bar,4,1,0.2,6,42,4.281207218843249
bar,4,1,0.2,6,44,4.325579530942174
bar,4,1,0.2,6,46,4.367748416221021
bar,4,1,0.2,6,48,4.407910164191991
bar,4,1,0.2,6,50,4.44623636743456
bar,4,1,0.2,6,52,4.482877868966245
bar,4,1,0.2,6,54,4.517967954421897
bar,4,1,0.2,6,56,4.551624955561141
bar,4,1,0.2,6,58,4.583954390388
bar,4,1,0.2,6,60,4.615050735190423
bar,4,1,0.2,6,62,4.6449989017369235
bar,4,1,0.2,6,64,4.673875476452065
bar,4,1,0.2,6,66,4.701749766031566
bar,4,1,0.2,6,68,4.7286846845852875
bar,4,1,0.15,6,26,2.2731858989248845
bar,4,1,0.15,6,28,2.3193276881380593
bar,4,1,0.15,6,30,2.3620701350422104
bar,4,1,0.15,6,32,2.4018642955954985
bar,4,1,0.15,6,34,2.4390778588323796
bar,4,1,0.15,6,36,2.4740143957019693
bar,4,1,0.15,6,38,2.506927375572211
bar,4,1,0.15,6,40,2.5380305642394623
bar,4,1,0.15,6,42,2.5675058663383337
bar,4,1,0.15,6,44,2.5955093286223185
bar,4,1,0.15,6,46,2.6221757972123467
bar,4,1,0.15,6,48,2.647622574579646
bar,4,1,0.15,6,50,2.671952322867035
bar,4,1,0.15,6,52,2.695255392150768
bar,4,1,0.15,6,54,2.7176117048326103
bar,4,1,0.15,6,56,2.739092293772814
bar,4,1,0.15,6,58,2.759760567657139
bar,4,1,0.15,6,60,2.779673359547518
bar,4,1,0.15,6,62,2.7988818016324317
bar,4,1,0.15,6,64,2.817432059578417
bar,4,1,0.15,6,66,2.8353659526317054
bar,4,1,0.15,6,68,2.8527214801186207
bar,4,1,0.1,6,26,1.055709341809199
bar,4,1,0.1,6,28,1.0777290594555133
bar,4,1,0.1,6,30,1.0981688021620382
bar,4,1,0.1,6,32,1.1172364420639112
bar,4,1,0.1,6,34,1.1351015940079912
bar,4,1,0.1,6,36,1.151904424888968
bar,4,1,0.1,6,38,1.1677620731976621
bar,4,1,0.1,6,40,1.1827734146895876
bar,4,1,0.1,6,42,1.19702265918881
bar,4,1,0.1,6,44,1.2105821056815
bar,4,1,0.1,6,46,1.223514280996937
bar,4,1,0.1,6,48,1.2358736201510463
bar,4,1,0.1,6,50,1.2477078011587004
bar,4,1,0.1,6,52,1.25905881605646
bar,4,1,0.1,6,54,1.2699638382108107
bar,4,1,0.1,6,56,1.2804559306300285
bar,4,1,0.1,6,58,1.2905646289682826
bar,4,1,0.1,6,60,1.3003164248759043
bar,4,1,0.1,6,62,1.30973516943294
bar,4,1,0.1,6,64,1.3188424119945223
bar,4,1,0.1,6,66,1.3276576864560208
bar,4,1,0.1,6,68,1.3361987544210991
bar,4,1,0.075,6,26,0.6032752235656671
bar,4,1,0.075,6,28,0.6159806112820618
bar,4,1,0.075,6,30,0.6277832360455033
bar,4,1,0.075,6,32,0.6388015308461625
bar,4,1,0.075,6,34,0.6491321627371598
bar,4,1,0.075,6,36,0.658855040197114
bar,4,1,0.075,6,38,0.6680369630323673
bar,4,1,0.075,6,40,0.6767343326014368
bar,4,1,0.075,6,42,0.6849951977765263
bar,4,1,0.075,6,44,0.6928608224585385
bar,4,1,0.075,6,46,0.7003669026357677
bar,4,1,0.075,6,48,0.7075445228078229
bar,4,1,0.075,6,50,0.714420915883919
bar,4,1,0.075,6,52,0.721020073021438
bar,4,1,0.075,6,54,0.72736323755743
bar,4,1,0.075,6,56,0.7334693084627976
bar,4,1,0.075,6,58,0.7393551724763967
bar,4,1,0.075,6,60,0.7450359795134963
bar,4,1,0.075,6,62,0.750525372574441
bar,4,1,0.075,6,64,0.7558356808771141
bar,4,1,0.075,6,66,0.7609780830445975
bar,4,1,0.075,6,68,0.765962745746795
bar,4,1,0.05,6,26,0.27119390939344634
bar,4,1,0.05,6,28,0.2769454149213013
bar,4,1,0.05,6,30,0.2822911862960192
bar,4,1,0.05,6,32,0.2872843453189168
bar,4,1,0.05,6,34,0.29196826050983116
bar,4,1,0.05,6,36,0.29637878945592283
bar,4,1,0.05,6,38,0.3005459135705017
bar,4,1,0.05,6,40,0.30449495218472994
bar,4,1,0.05,6,42,0.3082474792198656
bar,4,1,0.05,6,44,0.3118220256036999
bar,4,1,0.05,6,46,0.3152346247249889
bar,4,1,0.05,6,48,0.3184992411372171
bar,4,1,0.05,6,50,0.3216281112192831
bar,4,1,0.05,6,52,0.3246320165997802
bar,4,1,0.05,6,54,0.327520505641219
bar,4,1,0.05,6,56,0.330302074375847
bar,4,1,0.05,6,58,0.3329843154734992
bar,4,1,0.05,6,60,0.33557404178185746
bar,4,1,0.05,6,62,0.33807738946823973
bar,4,1,0.05,6,64,0.3404999046715018
bar,4,1,0.05,6,66,0.34284661672819333
bar,4,1,0.05,6,68,0.3451221003887698
bar,4,1,0.025,6,26,0.06826696734720925
bar,4,1,0.025,6,28,0.06972088743388345
bar,4,1,0.025,6,30,0.07107269310277094
bar,4,1,0.025,6,32,0.07233573829285578
bar,4,1,0.025,6,34,0.07352092655026674
bar,4,1,0.025,6,36,0.0746372741754321
bar,4,1,0.025,6,38,0.07569232082408166
bar,4,1,0.025,6,40,0.07669243447955285
bar,4,1,0.025,6,42,0.07764304173785755
bar,4,1,0.025,6,44,0.07854880428407782
bar,4,1,0.025,6,46,0.07941375594484351
bar,4,1,0.025,6,48,0.08024141041459604
bar,4,1,0.025,6,50,0.08103484686531923
bar,4,1,0.025,6,52,0.08179677866477461
bar,4,1,0.025,6,54,0.08252960904417582
bar,4,1,0.025,6,56,0.08323547657901528
bar,4,1,0.025,6,58,0.08391629263560411
bar,4,1,0.025,6,60,0.08457377242920136
bar,4,1,0.025,6,62,0.08520946095407769
bar,4,1,0.025,6,64,0.08582475477132621
bar,4,1,0.025,6,66,0.08642092042003463
bar,4,1,0.025,6,68,0.08699911006288916
