N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
7,0,0.0001953125,4,44,913,913,0.002304000166642328,0.42,improved
7,0,0.0001953125,4,46,1035,1035,0.002304918961639261,0.47,improved
7,0,0.0001953125,4,48,1180,1180,0.0023057624017365206,0.52,improved
7,0,0.0001953125,4,50,1325,1325,0.002306539392047401,0.65,improved
7,0,0.0001953125,4,52,1495,1495,0.0023072574691441598,0.65,improved
7,0,0.0001953125,4,54,1665,1665,0.002307923095712456,0.84,improved
7,0,0.0001953125,4,56,1862,1862,0.002308541804378794,0.81,improved
7,0,0.0001953125,4,58,2059,2059,0.0023091183846573925,0.94,improved
7,0,0.0001953125,4,60,2285,2285,0.0023096569856061455,1.0,improved
7,0,0.0001953125,4,62,2511,2511,0.0023101612383328233,1.15,improved
7,0,0.0001953125,4,64,2768,2768,0.0023106343242610314,1.35,improved
7,0,0.0001953125,4,66,3025,3025,0.002311079035124527,1.37,improved
7,0,0.0001953125,4,68,3315,3315,0.00231149785120036,1.5,improved
7,0,0.0001953125,4,70,3605,3605,0.002311892963528669,1.7,improved
