N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
7,0,0.0015625,4,64,2768,2768,8.328337763111e-05,1.05,standard
7,0,0.0015625,4,66,3025,3025,8.375536262339095e-05,1.14,standard
7,0,0.0015625,4,68,3315,3315,8.421325870132047e-05,1.3,standard
7,0,0.0015625,4,70,3605,3605,8.465788216521642e-05,1.4,standard
7,0,0.00078125,4,26,195,195,1.736733052994837e-05,0.15,standard
7,0,0.00078125,4,28,245,245,1.7651400071923135e-05,0.21,standard
7,0,0.00078125,4,30,295,295,1.7915878495153844e-05,0.18,standard
7,0,0.00078125,4,32,360,360,1.8163293951208815e-05,0.18,standard
7,0,0.00078125,4,34,425,425,1.839571438063507e-05,0.19,standard
7,0,0.00078125,4,36,507,507,1.8614853633265157e-05,0.21,standard
7,0,0.00078125,4,38,589,589,1.8822147503974506e-05,0.23,standard
7,0,0.00078125,4,40,690,690,1.9018810935258282e-05,0.26,standard
7,0,0.00078125,4,42,791,791,1.9205881048713915e-05,0.28,standard
7,0,0.00078125,4,44,913,913,1.9384250188942794e-05,0.31,standard
7,0,0.00078125,4,46,1035,1035,1.955469174586092e-05,0.42,standard
7,0,0.00078125,4,48,1180,1180,1.971788049048855e-05,0.39,standard
7,0,0.00078125,4,50,1325,1325,1.987440845332223e-05,0.42,standard
7,0,0.00078125,4,52,1495,1495,2.00247981354683e-05,0.59,standard
7,0,0.00078125,4,54,1665,1665,2.0169512633367172e-05,0.54,standard
7,0,0.00078125,4,56,1862,1862,2.030896486732766e-05,0.63,standard
7,0,0.00078125,4,58,2059,2059,2.0443523853298976e-05,0.74,standard
7,0,0.00078125,4,60,2285,2285,2.057352175051464e-05,0.87,standard
7,0,0.00078125,4,62,2511,2511,2.069925732965776e-05,0.88,standard
7,0,0.00078125,4,64,2768,2768,2.0821001137431616e-05,1.06,standard
7,0,0.00078125,4,66,3025,3025,2.0938999277985982e-05,1.22,standard
7,0,0.00078125,4,68,3315,3315,2.1053474627341796e-05,1.34,standard
7,0,0.00078125,4,70,3605,3605,2.1164632290025316e-05,1.39,standard
7,0,0.000390625,4,26,195,195,4.341839805191737e-06,0.2,standard
7,0,0.000390625,4,28,245,245,4.412857382705033e-06,0.16,standard
7,0,0.000390625,4,30,295,295,4.478977196945543e-06,0.17,standard
7,0,0.000390625,4,32,360,360,4.540831143991761e-06,0.19,standard
7,0,0.000390625,4,34,425,425,4.598936518374787e-06,0.19,standard
7,0,0.000390625,4,36,507,507,4.653721414405178e-06,0.21,standard
7,0,0.000390625,4,38,589,589,4.705545092128865e-06,0.23,standard
7,0,0.000390625,4,40,690,690,4.754711070306429e-06,0.26,standard
7,0,0.000390625,4,42,791,791,4.8014786578368724e-06,0.28,standard
7,0,0.000390625,4,44,913,913,4.846071189716232e-06,0.31,standard
7,0,0.000390625,4,46,1035,1035,4.888681633423688e-06,0.42,standard
7,0,0.000390625,4,48,1180,1180,4.929479058632031e-06,0.39,standard
7,0,0.000390625,4,50,1325,1325,4.968611179824746e-06,0.44,standard
7,0,0.000390625,4,52,1495,1495,5.0062086533157734e-06,0.58,standard
7,0,0.000390625,4,54,1665,1665,5.042387420414021e-06,0.54,standard
7,0,0.000390625,4,56,1862,1862,5.077250590996717e-06,0.64,standard
7,0,0.000390625,4,58,2059,2059,5.11089046575221e-06,0.75,standard
7,0,0.000390625,4,60,2285,2285,5.143390034483146e-06,0.92,standard
7,0,0.000390625,4,62,2511,2511,5.174823932837492e-06,0.9,standard
7,0,0.000390625,4,64,2768,2768,5.205260105939716e-06,1.13,standard
7,0,0.000390625,4,66,3025,3025,5.23475967476173e-06,1.21,standard
7,0,0.000390625,4,68,3315,3315,5.2633787561726404e-06,1.4,standard
7,0,0.000390625,4,70,3605,3605,5.291168076039791e-06,1.53,standard
7,0,0.0001953125,4,26,195,195,1.0854604669745129e-06,0.15,standard
7,0,0.0001953125,4,28,245,245,1.1032148024704919e-06,0.16,standard
7,0,0.0001953125,4,30,295,295,1.1197447660471836e-06,0.17,standard
7,0,0.0001953125,4,32,360,360,1.1352082627360166e-06,0.18,standard
7,0,0.0001953125,4,34,425,425,1.149734660896501e-06,0.2,standard
7,0,0.0001953125,4,36,507,507,1.1634308817091536e-06,0.21,standard
7,0,0.0001953125,4,38,589,589,1.1763867075945342e-06,0.23,standard
7,0,0.0001953125,4,40,690,690,1.1886784085468095e-06,0.25,standard
7,0,0.0001953125,4,42,791,791,1.2003701784654632e-06,0.28,standard
7,0,0.0001953125,4,44,913,913,1.2115182710161737e-06,0.31,standard
7,0,0.0001953125,4,46,1035,1035,1.222170951384739e-06,0.4,standard
7,0,0.0001953125,4,48,1180,1180,1.2323703178417613e-06,0.4,standard
7,0,0.0001953125,4,50,1325,1325,1.2421533582031741e-06,0.44,standard
7,0,0.0001953125,4,52,1495,1495,1.2515527678539802e-06,0.56,standard
7,0,0.0001953125,4,54,1665,1665,1.2605974604000009e-06,0.57,standard
7,0,0.0001953125,4,56,1862,1862,1.2693131575213111e-06,0.63,standard
7,0,0.0001953125,4,58,2059,2059,1.2777230752338415e-06,0.76,standard
7,0,0.0001953125,4,60,2285,2285,1.2858480804222298e-06,0.92,standard
7,0,0.0001953125,4,62,2511,2511,1.2937066209456071e-06,0.93,standard
7,0,0.0001953125,4,64,2768,2768,1.3013156540022186e-06,1.11,standard
7,0,0.0001953125,4,66,3025,3025,1.3086905427691017e-06,1.23,standard
7,0,0.0001953125,4,68,3315,3315,1.3158452878955142e-06,1.42,standard
7,0,0.0001953125,4,70,3605,3605,1.3227926690346613e-06,1.61,standard
