N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
3,0,0.05,4,56,1862,1862,0.38267466411500056,3.17,improved
3,0,0.05,4,58,2059,2059,0.3825599889057161,3.4,improved
3,0,0.05,4,60,2285,2285,0.3824466440237797,3.93,improved
3,0,0.05,4,62,2511,2511,0.3823351151732564,4.41,improved
3,0,0.05,4,64,2768,2768,0.3822250783377021,4.58,improved
3,0,0.05,4,66,3025,3025,0.3821169288008105,5.12,improved
3,0,0.05,4,68,3315,3315,0.3820103456388843,5.6,improved
3,0,0.05,4,70,3605,3605,0.38190565764165324,6.13,improved
3,0,0.025,4,26,195,195,0.18734016268758708,0.38,improved
3,0,0.025,4,28,245,245,0.18738907431648608,0.47,improved
3,0,0.025,4,30,295,295,0.18742064784838958,0.55,improved
3,0,0.025,4,32,360,360,0.18743864583204928,0.65,improved
3,0,0.025,4,34,425,425,0.1874461735591405,0.76,improved
3,0,0.025,4,36,507,507,0.18744530954754585,0.96,improved
3,0,0.025,4,38,589,589,0.1874379149109913,1.02,improved
3,0,0.025,4,40,690,690,0.1874251905543664,1.2,improved
3,0,0.025,4,42,791,791,0.18740831402689936,1.33,improved
3,0,0.025,4,44,913,913,0.18738800015321455,1.58,improved
3,0,0.025,4,46,1035,1035,0.1873650278952893,1.78,improved
3,0,0.025,4,48,1180,1180,0.18733982985996747,2.01,improved
3,0,0.025,4,50,1325,1325,0.1873129410266058,2.19,improved
3,0,0.025,4,52,1495,1495,0.18728462398650328,2.55,improved
3,0,0.025,4,54,1665,1665,0.18725525819848912,2.78,improved
3,0,0.025,4,56,1862,1862,0.18722500084239202,3.15,improved
3,0,0.025,4,58,2059,2059,0.18719412878846323,3.48,improved
3,0,0.025,4,60,2285,2285,0.1871627324032235,3.9,improved
3,0,0.025,4,62,2511,2511,0.18713101882920927,4.22,improved
3,0,0.025,4,64,2768,2768,0.18709903541016798,4.72,improved
3,0,0.025,4,66,3025,3025,0.1870669406501719,5.08,improved
3,0,0.025,4,68,3315,3315,0.18703475390024535,5.57,improved
3,0,0.025,4,70,3605,3605,0.18700259895103824,6.06,improved
3,0,0.0125,4,26,195,195,0.09248458738621439,0.37,improved
3,0,0.0125,4,28,245,245,0.09253938565904948,0.46,improved
3,0,0.0125,4,30,295,295,0.09258348311853881,0.56,improved
3,0,0.0125,4,32,360,360,0.09261903208760294,0.67,improved
3,0,0.0125,4,34,425,425,0.09264770733177011,0.76,improved
3,0,0.0125,4,36,507,507,0.09267076050574861,0.91,improved
3,0,0.0125,4,38,589,589,0.09268920788978365,1.03,improved
3,0,0.0125,4,40,690,690,0.09270381839992556,1.2,improved
3,0,0.0125,4,42,791,791,0.09271524131875783,1.33,improved
3,0,0.0125,4,44,913,913,0.09272396960313227,1.61,improved
3,0,0.0125,4,46,1035,1035,0.09273043566121676,1.76,improved
3,0,0.0125,4,48,1180,1180,0.09273496641816933,2.02,improved
3,0,0.0125,4,50,1325,1325,0.09273785988657658,2.27,improved
3,0,0.0125,4,52,1495,1495,0.09273933884992629,2.52,improved
3,0,0.0125,4,54,1665,1665,0.09273961469751112,2.79,improved
3,0,0.0125,4,56,1862,1862,0.09273884260330512,3.21,improved
3,0,0.0125,4,58,2059,2059,0.09273717625172391,3.43,improved
3,0,0.0125,4,60,2285,2285,0.09273472563649142,3.89,improved
3,0,0.0125,4,62,2511,2511,0.09273160489188288,4.28,improved
3,0,0.0125,4,64,2768,2768,0.09272789307932286,4.68,improved
3,0,0.0125,4,66,3025,3025,0.09272367656417671,5.06,improved
3,0,0.0125,4,68,3315,3315,0.09271901278178304,5.7,improved
3,0,0.0125,4,70,3605,3605,0.0927139681681849,5.98,improved
